Date,TSLA Open,TSLA High,TSLA Low,TSLA Close,TSLA Volume,TSLA VWAP,Market Bullish Sentiment,Market Neutral Sentiment,Market Bearish Sentiment,SPY Open,SPY High,SPY Low,SPY Close,SPY Volume,SPY VWAP,AMZN Open,AMZN High,AMZN Low,AMZN Close,AMZN Volume,AMZN VWAP
8/23/2016,44.863998,45.698002,44.560001,44.967999,23922000,44.967999,0.356,0.381,0.264,219.25,219.600006,218.899994,218.970001,53399200,218.970001,763.309998,764.700012,761,762.450012,1524100,762.450012
8/24/2016,45.41,45.43,44.444,44.523998,12853500,44.523998,0.356,0.381,0.264,218.800003,218.910004,217.360001,217.850006,71728900,217.850006,763,763.409973,755.359985,757.25,1744100,757.25
8/25/2016,44.622002,44.759998,44.153999,44.192001,8812500,44.192001,0.294,0.409,0.296,217.399994,218.190002,217.220001,217.699997,69224800,217.699997,756,760.559998,754.73999,759.219971,1623000,759.219971
8/26/2016,44.428001,44.571999,43.764,43.998001,11195000,43.998001,0.294,0.409,0.296,217.919998,219.119995,216.25,217.289993,122506300,217.289993,760.049988,770,759.799988,769,2776800,769
8/29/2016,44.029999,44.080002,43,43.040001,16331500,43.040001,0.294,0.409,0.296,217.440002,218.669998,217.399994,218.360001,70502200,218.360001,768.719971,774.97998,768.599976,771.289978,2198600,771.289978
8/30/2016,43.222,43.222,42.104,42.268002,15844500,42.268002,0.294,0.409,0.296,218.259995,218.589996,217.350006,218,58114500,218,771.049988,771.840027,765.559998,767.580017,1709200,767.580017
8/31/2016,42.085999,42.52,41.73,42.402,16382500,42.402,0.294,0.409,0.296,217.610001,217.75,216.470001,217.380005,85269500,217.380005,766.599976,769.640015,764,769.159973,1633800,769.159973
9/1/2016,41.801998,42.220001,40.099998,40.153999,39715500,40.153999,0.286,0.399,0.315,217.369995,217.729996,216.029999,217.389999,97844200,217.389999,770.900024,772.039978,766.75,770.619995,1792300,770.619995
9/2/2016,40.466,40.639999,39.240002,39.556,29887000,39.556,0.286,0.399,0.315,218.389999,218.869995,217.699997,218.369995,79293900,218.369995,774.109985,776,771.700012,772.440002,2181800,772.440002
9/6/2016,39.804001,40.650002,39.799999,40.566002,21953000,40.566002,0.286,0.399,0.315,218.699997,219.119995,217.860001,219.029999,56702100,219.029999,774.039978,789.47998,770.219971,788.869995,3719800,788.869995
9/7/2016,41.099998,41.299999,40.141998,40.341999,18204500,40.341999,0.286,0.399,0.315,218.839996,219.220001,218.300003,219.009995,76554900,219.009995,789.530029,790.789978,784.330017,784.47998,2424600,784.47998
9/8/2016,39.91,39.978001,39.271999,39.472,16889500,39.472,0.297,0.418,0.285,218.619995,218.940002,218.149994,218.509995,74102900,218.509995,783.890015,786.5,781.440002,784.059998,2030500,784.059998
9/9/2016,39.818001,39.984001,38.740002,38.894001,18785000,38.894001,0.297,0.418,0.285,216.970001,217.029999,213.25,213.279999,221589100,213.279999,779.359985,781,760.109985,760.140015,4257300,760.140015
9/12/2016,39,40.273998,38.82,39.66,18576000,39.66,0.297,0.418,0.285,212.389999,216.809998,212.309998,216.339996,168110900,216.339996,757.349976,772.659973,756,771.48999,3124700,771.48999
9/13/2016,39.411999,39.698002,38.689999,39.209999,17947000,39.209999,0.297,0.418,0.285,214.839996,215.149994,212.5,213.229996,182828800,213.229996,768.77002,769.890015,759.049988,761.01001,3117200,761.01001
9/14/2016,39.150002,39.584,38.972,39.282001,11272500,39.282001,0.297,0.418,0.285,213.289993,214.699997,212.5,213.149994,134185500,213.149994,762.200012,767.5,758.849976,761.090027,2523000,761.090027
9/15/2016,39.298,40.504002,39.279999,40.084,15386000,40.084,0.279,0.361,0.359,212.960007,215.729996,212.75,215.279999,134427900,215.279999,762,770.869995,757.580017,769.690002,3034000,769.690002
9/16/2016,40.084,41.139999,39.799999,41.080002,15539000,41.080002,0.279,0.361,0.359,213.479996,213.690002,212.570007,213.369995,155236400,213.369995,773.280029,780.460022,771.659973,778.52002,5499200,778.52002
9/19/2016,41.400002,41.886002,41,41.268002,11497500,41.268002,0.279,0.361,0.359,214.130005,214.880005,213.029999,213.410004,80250500,213.410004,779.969971,781.940002,771,775.099976,2297200,775.099976
9/20/2016,41.369999,41.549999,40.782001,40.928001,12052500,40.928001,0.279,0.361,0.359,214.410004,214.589996,213.380005,213.419998,69665300,213.419998,776,781.369995,776,780.219971,1937200,780.219971
9/21/2016,41.273998,41.400002,40.312,41.043999,13167500,41.043999,0.279,0.361,0.359,214.240005,216.029999,213.440002,215.820007,110284400,215.820007,783.25,790.690002,779.01001,789.73999,2718600,789.73999
9/22/2016,41.279999,41.456001,40.599998,41.285999,11914500,41.285999,0.248,0.369,0.383,217,217.529999,216.710007,217.179993,76678700,217.179993,794.27002,805.890015,794.27002,804.700012,4078900,804.700012
9/23/2016,41.198002,42.035999,41.133999,41.490002,14526000,41.490002,0.248,0.369,0.383,216.720001,216.880005,215.880005,215.990005,73630900,215.990005,803.130005,807.75,802.119995,805.75,2353500,805.75
9/26/2016,41.299999,42.200001,41.299999,41.798,11972000,41.798,0.248,0.369,0.383,215.020004,215.229996,214.009995,214.240005,89827300,214.240005,801.799988,805.929993,797.150024,799.159973,2651400,799.159973
9/27/2016,41.93,41.995998,40.922001,41.161999,16866000,41.161999,0.248,0.369,0.383,214.050003,215.679993,213.619995,215.570007,78494800,215.570007,801.849976,816.640015,801.109985,816.109985,3819600,816.109985
9/28/2016,41.501999,41.650002,41.051998,41.254002,10442000,41.254002,0.248,0.369,0.383,215.830002,216.820007,214.710007,216.639999,87411000,216.639999,818,830.140015,817.030029,828.719971,4422100,828.719971
9/29/2016,41.119999,41.466,40.116001,40.139999,13635000,40.139999,0.24,0.389,0.371,216.399994,216.869995,214.039993,214.679993,128070600,214.679993,828.26001,837.5,824.630005,829.049988,4922200,829.049988
9/30/2016,40.442001,40.995998,39.91,40.806,12931500,40.806,0.24,0.389,0.371,215.649994,217.119995,215.360001,216.300003,117202900,216.300003,832.609985,839.950012,832.400024,837.309998,4430600,837.309998
10/3/2016,42.459999,43.133999,41.650002,42.740002,29999500,42.740002,0.24,0.389,0.371,215.820007,216.039993,215.039993,215.779999,83512100,215.779999,836,839.859985,831.25,836.73999,2769400,836.73999
10/4/2016,42.619999,42.664001,41.764,42.282001,17707500,42.282001,0.24,0.389,0.371,215.910004,216.169998,213.990005,214.679993,119948100,214.679993,840.909973,842.369995,830.26001,834.030029,2950300,834.030029
10/5/2016,42.448002,42.630001,41.624001,41.692001,9387500,41.692001,0.24,0.389,0.371,215.410004,216.130005,215.330002,215.630005,72816000,215.630005,838,845.669983,836.119995,844.359985,3469100,844.359985
10/6/2016,40.492001,40.841999,40.042,40.200001,23517000,40.200001,0.288,0.433,0.279,215.369995,216.039993,214.740005,215.779999,62927400,215.779999,843.700012,847.210022,840.599976,841.659973,2684000,841.659973
10/7/2016,40.200001,40.264,39.16,39.321999,17465000,39.321999,0.288,0.433,0.279,216.100006,216.300003,214.190002,215.039993,89788300,215.039993,845.789978,845.950012,837.450012,839.429993,2426200,839.429993
10/10/2016,40.27,40.827999,39.931999,40.189999,16581500,40.189999,0.288,0.433,0.279,216.160004,216.699997,215.990005,216.160004,51855000,216.160004,843.25,845.200012,840.27002,841.710022,1827100,841.710022
10/11/2016,40.369999,40.439999,39.661999,40.02,11642000,40.02,0.288,0.433,0.279,215.660004,215.740005,212.580002,213.429993,130367400,213.429993,841.02002,841.289978,828.349976,831,3588200,831
10/12/2016,40.189999,40.776001,40.084,40.301998,9853500,40.301998,0.288,0.433,0.279,213.589996,214.320007,213.009995,213.710007,73866100,213.710007,834,837.669983,830.099976,834.090027,2380400,834.090027
10/13/2016,40.099998,40.18,39.41,40.048,12473000,40.048,0.255,0.408,0.337,212.160004,213.589996,211.210007,213.009995,101357000,213.009995,829,831.799988,821.210022,829.280029,3091400,829.280029
10/14/2016,40.132,40.285999,39.259998,39.301998,21349500,39.301998,0.255,0.408,0.337,214.149994,214.690002,213.029999,213.119995,93346200,213.119995,835.080017,835.73999,822.960022,822.960022,2999800,822.960022
10/17/2016,39.41,39.678001,38.400002,38.792,22770500,38.792,0.255,0.408,0.337,213.089996,213.389999,212.169998,212.380005,58275700,212.380005,821.5,822,811.679993,812.950012,3361500,812.950012
10/18/2016,39.198002,39.894001,38.652,39.82,28402500,39.82,0.255,0.408,0.337,214.240005,214.309998,213.270004,213.710007,76869700,213.710007,822.109985,823.26001,815.02002,817.650024,2512500,817.650024
10/19/2016,39.948002,41.332001,39.612,40.712002,34956000,40.712002,0.255,0.408,0.337,214.020004,214.639999,213.600006,214.279999,66519200,214.279999,820.400024,820.669983,815.169983,817.690002,2090700,817.690002
10/20/2016,40.424,40.599998,39.41,39.82,25364500,39.82,0.237,0.384,0.378,213.869995,214.529999,213.110001,213.880005,73639800,213.880005,813.98999,815.710022,803.099976,810.320007,3152000,810.320007
10/21/2016,39.720001,40.313999,39.481998,40.018002,14717000,40.018002,0.237,0.384,0.378,213.880005,214.080002,212.759995,213.979996,89089100,213.979996,809.359985,819.419983,809,818.98999,2793000,818.98999
10/24/2016,40.200001,40.790001,40.049999,40.551998,13758000,40.551998,0.237,0.384,0.378,215,215.320007,214.479996,214.889999,60146600,214.889999,824.950012,838.299988,822.210022,838.090027,4060900,838.090027
10/25/2016,40.580002,40.938,40.240002,40.467999,12225000,40.467999,0.237,0.384,0.378,214.679993,214.979996,213.979996,214.169998,66542300,214.169998,839.299988,843.090027,833.219971,835.179993,3248400,835.179993
10/26/2016,40.200001,40.638,40.02,40.448002,28164000,40.448002,0.237,0.384,0.378,213.210007,214.419998,212.929993,213.740005,75705500,213.740005,832.76001,833.440002,820,822.590027,3998100,822.590027
10/27/2016,42.268002,42.740002,40.330002,40.801998,65468500,40.801998,0.248,0.412,0.341,214.580002,214.619995,213.080002,213.169998,77220200,213.169998,831.23999,831.719971,815.429993,818.359985,7406400,818.359985
10/28/2016,40.799999,41.063999,39.966,39.993999,21400500,39.993999,0.248,0.412,0.341,213.139999,213.929993,211.710007,212.539993,140623200,212.539993,782,789.48999,774.609985,776.320007,10841100,776.320007
10/31/2016,40.498001,40.498001,39.161999,39.546001,23461500,39.546001,0.248,0.412,0.341,212.929993,213.190002,212.360001,212.550003,61272500,212.550003,781.030029,793.700012,780.109985,789.820007,5413300,789.820007
11/1/2016,39.608002,39.700001,37.622002,38.158001,35300000,38.158001,0.248,0.412,0.341,212.929993,212.990005,209.600006,211.009995,122781800,211.009995,799,800.840027,776.710022,785.409973,5305400,785.409973
11/2/2016,38.009998,38.540001,37.501999,37.604,21267000,37.604,0.248,0.412,0.341,210.649994,211.100006,209.229996,209.740005,103330800,209.740005,783.929993,784.75,763.549988,765.559998,5026500,765.559998
11/3/2016,37.799999,38.293999,37.408001,37.484001,13265000,37.484001,0.236,0.42,0.343,209.990005,210.240005,208.460007,208.779999,88939300,208.779999,765.049988,777,764,767.030029,3872500,767.030029
11/4/2016,37.799999,38.692001,37.192001,38.112,25730000,38.112,0.236,0.42,0.343,208.910004,209.889999,208.380005,208.550003,109122100,208.550003,762.789978,766,753.22998,755.049988,5122100,755.049988
11/7/2016,38.717999,38.858002,38.009998,38.641998,19350500,38.641998,0.236,0.42,0.343,208.550003,213.190002,208.550003,213.149994,109794900,213.149994,771.640015,787.72998,770.940002,784.929993,5984400,784.929993
11/8/2016,38.757999,39.498001,38.251999,38.987999,16338000,38.987999,0.236,0.42,0.343,212.690002,214.770004,212.380005,214.110001,106772100,214.110001,784.969971,791.73999,779.099976,787.75,3412600,787.75
11/9/2016,37.375999,38.400002,36.790001,38.012001,40865500,38.012001,0.236,0.42,0.343,212.369995,217.100006,212.339996,216.380005,258429000,216.380005,764,777.5,760.090027,771.880005,8562900,771.880005
11/10/2016,38.209999,38.321999,36.084,37.07,33751500,37.07,0.389,0.318,0.293,217.300003,218.309998,215.220001,216.919998,172113300,216.919998,778.809998,778.830017,717.700012,742.380005,12747000,742.380005
11/11/2016,36.848,37.776001,36.599998,37.712002,19942500,37.712002,0.389,0.318,0.293,216.080002,216.699997,215.320007,216.419998,100552700,216.419998,735.72998,743.26001,728.900024,739.01001,6622800,739.01001
11/14/2016,37.599998,37.650002,35.638,36.290001,32761000,36.290001,0.389,0.318,0.293,217.029999,217.270004,215.720001,216.589996,94580000,216.589996,745.51001,746,710.099976,719.070007,7321300,719.070007
11/15/2016,36.556,37.285999,36.41,36.754002,19510000,36.754002,0.389,0.318,0.293,217.039993,218.279999,216.800003,218.279999,91652600,218.279999,730,746.780029,725.98999,743.23999,6755800,743.23999
11/16/2016,36.529999,36.945999,36.242001,36.785999,17172000,36.785999,0.389,0.318,0.293,217.559998,218.139999,217.419998,217.869995,65617700,217.869995,739.880005,749.869995,735.609985,746.48999,3648800,746.48999
11/17/2016,36.698002,37.897999,36.422001,37.731998,24435500,37.731998,0.467,0.268,0.266,218.050003,219.059998,217.919998,218.990005,69797200,218.990005,749.320007,757.5,748,756.400024,3690100,756.400024
11/18/2016,38.130001,38.599998,37,37.004002,26051500,37.004002,0.467,0.268,0.266,219.070007,219.270004,218.289993,218.5,86265800,218.5,761,767.73999,757.640015,760.159973,4373400,760.159973
11/21/2016,37.007999,37.778,36.882,36.903999,21805000,36.903999,0.467,0.268,0.266,219.169998,220.179993,219,220.149994,72402600,220.149994,766,780.349976,765.109985,780,4614600,780
11/22/2016,37.167999,38.293999,36.742001,38.234001,28017000,38.234001,0.467,0.268,0.266,220.509995,220.789993,219.729996,220.580002,67429000,220.580002,788.169983,792.400024,781,785.330017,5311300,785.330017
11/23/2016,38.122002,39.127998,37.799999,38.627998,24459500,38.627998,0.467,0.268,0.266,219.979996,220.759995,219.75,220.699997,56620200,220.699997,781.72998,781.75,773.119995,780.119995,3540300,780.119995
11/25/2016,38.728001,39.448002,38.728001,39.330002,11830500,39.330002,0.499,0.28,0.221,221.100006,221.559998,221.009995,221.520004,37872300,221.520004,786.5,786.75,777.900024,780.369995,1837100,780.369995
11/28/2016,39.096001,39.869999,38.91,39.223999,22646000,39.223999,0.499,0.28,0.221,221.160004,221.479996,220.360001,220.479996,76572500,220.479996,776.98999,777,764.23999,766.77002,4438800,766.77002
11/29/2016,39.112,39.346001,37.900002,37.914001,22196500,37.914001,0.499,0.28,0.221,220.520004,221.440002,220.169998,220.910004,69886700,220.910004,768,769.890015,761.320007,762.52002,3272300,762.52002
11/30/2016,38.200001,38.377998,37.5,37.880001,17735500,37.880001,0.499,0.28,0.221,221.630005,221.820007,220.309998,220.380005,113291800,220.380005,762,768.090027,750.25,750.570007,4625900,750.570007
12/1/2016,37.650002,37.706001,36.200001,36.375999,25632000,36.375999,0.438,0.311,0.251,220.729996,220.729996,219.149994,219.570007,79040500,219.570007,752.409973,753.369995,738.030029,743.650024,4666000,743.650024
12/2/2016,36.576,36.976002,36,36.293999,20211500,36.293999,0.438,0.311,0.251,219.669998,220.25,219.259995,219.679993,74840300,219.679993,743.400024,748.48999,736.700012,740.340027,3561300,740.340027
12/5/2016,36.501999,37.778,36.501999,37.360001,20361000,37.360001,0.438,0.311,0.251,220.649994,221.399994,220.419998,221,67837800,221,745,761.48999,742,759.359985,4314700,759.359985
12/6/2016,37.104,37.316002,36.535999,37.169998,16958000,37.169998,0.438,0.311,0.251,221.220001,221.740005,220.660004,221.699997,59877400,221.699997,763.98999,768.23999,757.25,764.719971,3794700,764.719971
12/7/2016,37.23,38.68,37,38.630001,27309500,38.630001,0.438,0.311,0.251,221.520004,224.669998,221.380005,224.600006,110738100,224.600006,764.549988,770.419983,755.820007,770.419983,3684900,770.419983
12/8/2016,38.41,38.5,37.908001,38.458,15970500,38.458,0.431,0.304,0.265,224.570007,225.699997,224.259995,225.149994,99714400,225.149994,771.869995,773.789978,765.190002,767.330017,3189600,767.330017
12/9/2016,38.174,38.768002,38.161999,38.436001,13612500,38.436001,0.431,0.304,0.265,225.410004,226.529999,225.369995,226.509995,88005800,226.509995,770,770.25,765.340027,768.659973,2470900,768.659973
12/12/2016,38.560001,38.883999,38.236,38.486,12194500,38.486,0.431,0.304,0.265,226.399994,226.960007,225.759995,226.25,102016100,226.25,766.400024,766.890015,757.200012,760.119995,2963900,760.119995
12/13/2016,38.636002,40.256001,38.599998,39.630001,34119500,39.630001,0.431,0.304,0.265,227.020004,228.339996,227,227.759995,110477500,227.759995,764.960022,782.460022,762,774.340027,5285300,774.340027
12/14/2016,39.748001,40.599998,39.352001,39.737999,20754500,39.737999,0.431,0.304,0.265,227.410004,228.229996,225.369995,225.880005,142501800,225.880005,778.25,780.859985,762.809998,768.820007,5454800,768.820007
12/15/2016,39.681999,40.147999,39.478001,39.515999,16098000,39.515999,0.447,0.23,0.323,226.160004,227.809998,225.889999,226.809998,124972600,226.809998,766.280029,769.099976,760.309998,761,3801900,761
12/16/2016,39.616001,40.518002,39.52,40.498001,18984500,40.498001,0.447,0.23,0.323,226.009995,226.080002,224.669998,225.039993,156420200,225.039993,765,765.130005,754,757.77002,4848200,757.77002
12/19/2016,40.498001,40.889999,39.967999,40.546001,17440500,40.546001,0.447,0.23,0.323,225.25,226.020004,225.080002,225.529999,90341100,225.529999,758.890015,770.5,756.159973,766,3113200,766
12/20/2016,40.610001,41.799999,40.5,41.757999,23445500,41.757999,0.447,0.23,0.323,226.149994,226.570007,225.880005,226.399994,89838800,226.399994,768.650024,774.390015,767.710022,771.219971,2703600,771.219971
12/21/2016,41.689999,42.445999,41.481998,41.540001,26038000,41.540001,0.447,0.23,0.323,226.25,226.449997,225.770004,225.770004,67909000,225.770004,770,771.219971,765.700012,770.599976,2044600,770.599976
12/22/2016,41.644001,41.998001,41.299999,41.689999,15555500,41.689999,0.446,0.262,0.292,225.600006,225.740005,224.919998,225.380005,56219100,225.380005,768.119995,771.210022,763.02002,766.340027,2543600,766.340027
12/23/2016,41.599998,42.689999,41.542,42.667999,23352500,42.667999,0.446,0.262,0.292,225.429993,225.720001,225.210007,225.710007,36697800,225.710007,764.549988,766.5,757.98999,760.590027,1981600,760.590027
